id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
7476,1798,CR015,4186.55,4186.55,2386.01,209.33,2025-06-08,2026-06-08,0,0,MEDIO
7477,6774,CR006,13025.07,13025.07,1838.01,155.06,2026-06-26,2033-06-26,0,82,MEDIO
7478,5469,CR001,7817.44,7817.44,2215.26,130.29,2015-10-25,2020-10-25,0,0,BAJO
7479,9712,CR014,46138.91,40776.92,24819.93,2038.85,2025-11-13,2026-11-13,0,3,BAJO
7480,7011,CR023,3891.82,3891.82,1698.63,194.59,2024-03-25,2025-03-25,0,0,MEDIO
7481,8003,CR007,14221.86,14221.86,2066.75,395.05,2018-05-27,2021-05-27,0,0,BAJO
7482,5406,CR011,1775.26,1743.48,1270.03,87.17,2024-08-20,2025-08-20,29,0,ALTO
7483,952,CR007,3962.87,3962.87,2175.63,110.08,2019-10-26,2022-10-26,0,0,ALTO
7484,6119,CR002,2954.58,2954.58,1520.85,41.04,2024-09-24,2030-09-24,0,49,ALTO
7485,7026,CR023,6470.53,6470.53,2649.61,323.53,2024-10-27,2025-10-27,0,0,MEDIO
7486,8061,CR003,1528.13,1528.13,811.29,31.84,2023-10-10,2027-10-10,0,14,ALTO
7487,8498,CR023,7532.85,7532.85,5072.78,376.64,2019-09-05,2020-09-05,0,0,MEDIO
7488,418,CR014,1421.61,1421.61,844.03,71.08,2018-08-26,2019-08-26,0,0,ALTO
7489,7300,CR014,8872.12,8872.12,5188.43,443.61,2024-09-12,2025-09-12,0,0,MEDIO
7490,699,CR014,2544.98,2544.98,1063.04,127.25,2021-08-22,2022-08-22,8,0,MEDIO
7491,6159,CR015,8984.71,8984.71,1089.12,449.24,2022-11-07,2023-11-07,0,0,BAJO
7492,9154,CR009,1413.38,1413.38,878.33,23.56,2024-12-23,2029-12-23,0,40,ALTO
7493,8516,CR006,4938.13,4938.13,3643.53,58.79,2020-07-22,2027-07-22,0,11,ALTO
7494,4512,CR002,38668.1,38668.1,21775.27,537.06,2022-12-09,2028-12-09,0,28,BAJO
7495,7957,CR007,3593.67,3431.78,1881.42,95.33,2025-06-05,2028-06-05,0,22,ALTO
7496,7163,CR013,1486.42,1387.49,1127.55,69.37,2021-12-06,2022-12-06,17,0,ALTO
7497,7781,CR017,21860.22,21860.22,9716.1,1093.01,2026-05-09,2027-05-09,0,9,BAJO
7498,8389,CR010,5447.59,5447.59,2802.32,272.38,2025-08-01,2026-08-01,0,0,
7499,5825,CR015,7903.99,7903.99,3944.83,395.2,2022-09-26,2023-09-26,0,0,MEDIO
7500,7506,CR020,1732.45,1732.45,1406.86,86.62,2023-05-17,2024-05-17,2,0,ALTO
7501,9649,CR023,38157.91,38157.91,18250.99,1907.9,2022-08-22,2023-08-22,0,0,BAJO
7502,5806,CR004,5311.27,5311.27,3897.8,221.3,2026-06-14,2028-06-14,0,22,
7503,2178,CR025,4959.04,4959.04,3434.05,247.95,2020-03-14,2021-03-14,0,0,
7504,8881,CR022,7895.09,7895.09,518.36,394.75,2023-07-20,2024-07-20,0,0,MEDIO
7505,3069,CR013,9575.24,9575.24,835.67,478.76,2026-03-28,2027-03-28,0,7,MEDIO
7506,5192,CR005,8922.91,8922.91,3410.65,106.23,2020-11-09,2027-11-09,0,15,MEDIO
7507,6669,CR012,8907.34,7503.2,3542.55,375.16,2025-08-25,2026-08-25,0,0,MEDIO
7508,9834,CR012,6334.71,6334.71,3988.77,316.74,2025-07-02,2026-07-02,163,0,CRITICO
7509,1158,CR001,36198.27,36198.27,6278.23,603.3,2023-09-17,2028-09-17,0,25,BAJO
7510,9677,CR016,634.34,634.34,233.51,31.72,2023-09-15,2024-09-15,0,0,
7511,7279,CR013,674.65,674.65,282.13,33.73,2024-05-14,2025-05-14,0,0,ALTO
7512,2496,CR004,48495.08,40603.5,14333.85,1691.81,2025-07-05,2027-07-05,0,11,BAJO
7513,1119,CR009,3745.66,3082.28,1691.73,51.37,2024-01-17,2029-01-17,0,29,ALTO
7514,8391,CR021,10294.03,10294.03,6351.52,514.7,2025-10-31,2026-10-31,21,2,MEDIO
7515,9602,CR023,7196.91,7196.91,5675.38,359.85,2019-10-30,2020-10-30,0,0,MEDIO
7516,828,CR002,2839.12,2839.12,2212.48,39.43,2018-07-06,2024-07-06,0,0,ALTO
7517,484,CR006,9195.01,8144.21,1943.59,96.95,2026-04-06,2033-04-06,0,80,BAJO
7518,3992,CR016,8059.85,8059.85,4232.42,402.99,2022-08-14,2023-08-14,0,0,MEDIO
7519,5101,CR003,1815.6,1815.6,870.14,37.82,2017-02-24,2021-02-24,0,0,MEDIO
7520,7903,CR013,906.12,906.12,364.07,45.31,2024-08-13,2025-08-13,0,0,ALTO
7521,4823,CR024,2846.66,2607.09,332.96,130.35,2022-05-14,2023-05-14,0,0,MEDIO
7522,2225,CR016,23385.12,23385.12,7143.91,1169.26,2024-09-08,2025-09-08,0,0,BAJO
7523,1424,CR016,8366.4,7856.78,2878.51,392.84,2022-07-04,2023-07-04,0,0,BAJO
7524,1314,CR008,7156.57,7156.57,3227.2,99.4,2025-03-17,2031-03-17,30,55,MEDIO
7525,6382,CR003,3300.43,3300.43,1146.23,68.76,2023-10-14,2027-10-14,0,14,MEDIO
7526,2814,CR016,3643.34,3643.34,3312.92,182.17,2026-02-04,2027-02-04,131,6,CRITICO
7527,8705,CR023,4600.94,4600.94,3525.28,230.05,2024-09-12,2025-09-12,30,0,MEDIO
7528,7237,CR017,5604.25,5604.25,3996.92,280.21,2021-08-04,2022-08-04,0,0,MEDIO
7529,7588,CR004,7669.03,7669.03,5228.44,319.54,2024-04-30,2026-04-30,88,0,ALTO
7530,9914,CR003,2716.94,2716.94,1893.71,56.6,2024-08-22,2028-08-22,0,24,ALTO
7531,8020,CR021,2067.85,2067.85,1439.96,103.39,2025-07-09,2026-07-09,0,0,MEDIO
7532,2635,CR024,3659.89,3659.89,2509.88,182.99,2023-12-18,2024-12-18,0,0,MEDIO
7533,3211,CR001,84969.76,84969.76,36157.5,1416.16,2024-06-05,2029-06-05,0,34,BAJO
7534,656,CR014,9913.25,8728.52,6160.44,436.43,2021-06-29,2022-06-29,10,0,MEDIO
7535,1437,CR022,1596.75,1596.75,1066.28,79.84,2024-05-18,2025-05-18,0,0,ALTO
7536,4982,CR020,5906.76,5906.76,1152.16,295.34,2022-04-07,2023-04-07,0,0,MEDIO
7537,2924,CR001,1442.84,1442.84,1001.67,24.05,2022-07-21,2027-07-21,0,11,ALTO
7538,6598,CR017,1677.02,1677.02,551.94,83.85,2018-04-02,2019-04-02,0,0,ALTO
7539,8047,CR018,12416.47,12416.47,7080.35,620.82,2023-12-14,2024-12-14,0,0,BAJO
7540,6333,CR011,4500.55,4500.55,1637.81,225.03,2021-01-20,2022-01-20,0,0,BAJO
7541,3361,CR001,4599.58,4599.58,1423.61,76.66,2022-04-16,2027-04-16,0,8,ALTO
7542,7545,CR012,10285.88,10285.88,2874.2,514.29,2018-08-16,2019-08-16,0,0,BAJO
7543,3909,CR023,1656.18,1656.18,1124.09,82.81,2023-12-29,2024-12-29,0,0,ALTO
7544,5165,CR012,2919.25,2919.25,773.17,145.96,2026-07-17,2027-07-17,0,11,ALTO
7545,9341,CR005,14892.45,14892.45,8090.57,177.29,2019-07-19,2026-07-19,0,0,MEDIO
7546,8050,CR015,1571.18,1571.18,880.28,78.56,2024-04-02,2025-04-02,0,0,MEDIO
7547,8230,CR002,2665.78,2665.78,765.33,37.02,2022-09-18,2028-09-18,0,25,
7548,8654,CR022,1588.42,1588.42,779.36,79.42,2026-06-22,2027-06-22,0,10,MEDIO
7549,9795,CR020,36758.81,36758.81,25916.06,1837.94,2025-07-17,2026-07-17,0,0,BAJO
7550,3668,CR025,1652.26,1652.26,980.34,82.61,2022-10-03,2023-10-03,0,0,ALTO
7551,8635,CR015,2547.34,2547.34,1649.02,127.37,2025-07-17,2026-07-17,0,0,ALTO
7552,8553,CR019,1644.57,1644.57,634.08,82.23,2026-02-16,2027-02-16,0,6,ALTO
7553,9131,CR024,13204.2,13204.2,8016.05,660.21,2025-01-27,2026-01-27,0,0,BAJO
7554,4088,CR011,592.86,592.86,345.71,29.64,2023-03-28,2024-03-28,0,0,ALTO
7555,3861,CR016,6803.94,6803.94,3298.71,340.2,2025-02-04,2026-02-04,0,0,MEDIO
7556,8566,CR001,2196.05,2196.05,1208.2,36.6,2026-07-05,2031-07-05,0,59,ALTO
7557,3418,CR010,941.27,892.51,406.88,44.63,2026-03-24,2027-03-24,0,7,MEDIO
7558,7598,CR005,4989.17,4989.17,942.08,59.39,2024-12-11,2031-12-11,0,64,ALTO
7559,1445,CR002,11742.85,11742.85,5328.0,163.1,2025-05-05,2031-05-05,0,57,MEDIO
7560,6772,CR015,7694.82,7694.82,6132.03,384.74,2026-07-23,2027-07-23,0,11,MEDIO
7561,9975,CR002,2114.97,2114.97,1739.12,29.37,2022-12-09,2028-12-09,47,28,ALTO
7562,9408,CR019,3366.04,3366.04,876.76,168.3,2021-03-08,2022-03-08,0,0,BAJO
7563,6955,CR006,19618.5,19618.5,4444.34,233.55,2025-03-23,2032-03-23,0,67,MEDIO
7564,2481,CR009,19758.82,19758.82,6177.36,329.31,2025-01-05,2030-01-05,0,41,BAJO
7565,8654,CR018,765.36,765.36,272.96,38.27,2026-06-14,2027-06-14,0,10,MEDIO
7566,6447,CR003,8172.12,8172.12,6197.01,170.25,2023-12-02,2027-12-02,0,16,MEDIO
7567,7743,CR006,8966.13,8966.13,2790.08,106.74,2025-08-10,2032-08-10,0,72,MEDIO
7568,2416,CR013,2151.3,2151.3,333.24,107.57,2021-09-28,2022-09-28,0,0,ALTO
7569,4900,CR008,35243.66,35243.66,24840.0,489.5,2022-01-09,2028-01-09,0,17,BAJO
7570,136,CR001,3105.24,3105.24,2249.85,51.75,2026-08-02,2031-08-02,0,60,ALTO
7571,9314,CR006,16761.93,15463.31,11556.23,184.09,2025-03-27,2032-03-27,0,67,MEDIO
7572,1062,CR009,3273.54,3273.54,712.38,54.56,2026-07-04,2031-07-04,0,59,ALTO
7573,9951,CR016,1436.77,1436.77,616.62,71.84,2023-05-15,2024-05-15,71,0,ALTO
7574,6254,CR010,2046.56,2046.56,868.97,102.33,2025-06-24,2026-06-24,0,0,ALTO
7575,9403,CR020,15632.09,15632.09,8960.71,781.6,2021-07-20,2022-07-20,0,0,BAJO
7576,5038,CR013,20956.93,20956.93,17234.81,1047.85,2023-06-26,2024-06-26,38,0,ALTO
7577,172,CR005,12451.67,12451.67,8617.18,148.23,2024-06-14,2031-06-14,0,58,MEDIO
7578,7803,CR014,2512.33,2301.76,1568.85,115.09,2025-12-31,2026-12-31,14,4,ALTO
7579,3986,CR018,1476.2,1476.2,339.88,73.81,2022-02-19,2023-02-19,0,0,MEDIO
7580,9079,CR013,19736.26,19736.26,15591.4,986.81,2018-03-26,2019-03-26,47,0,ALTO
7581,1153,CR005,3927.53,3927.53,215.22,46.76,2026-06-30,2033-06-30,0,82,ALTO
7582,415,CR013,2029.66,2029.66,1549.03,101.48,2026-06-24,2027-06-24,0,10,MEDIO
7583,5996,CR017,2711.55,2711.55,1326.13,135.58,2024-05-13,2025-05-13,0,0,ALTO
7584,2569,CR005,45998.9,45998.9,18422.81,547.61,2020-10-12,2027-10-12,41,14,ALTO
7585,2974,CR005,6438.75,6438.75,3565.79,76.65,2024-08-29,2031-08-29,130,60,CRITICO
7586,1375,CR007,14328.52,14328.52,1634.1,398.01,2025-09-01,2028-09-01,0,25,BAJO
7587,7328,CR013,1910.02,1910.02,208.87,95.5,2017-12-13,2018-12-13,0,0,ALTO
7588,7110,CR019,3962.89,3532.95,1962.05,176.65,2022-04-10,2023-04-10,0,0,MEDIO
7589,7133,CR020,927.87,927.87,488.21,46.39,2025-06-12,2026-06-12,7,0,ALTO
7590,1835,CR021,1634.96,1634.96,527.39,81.75,2025-03-08,2026-03-08,10,0,ALTO
7591,8233,CR021,2678.44,2678.44,1624.92,133.92,2024-09-01,2025-09-01,178,0,CRITICO
7592,9849,CR008,4247.69,4247.69,1949.35,59.0,2026-06-29,2032-06-29,0,70,ALTO
7593,8511,CR019,5614.98,5614.98,2408.74,280.75,2026-01-10,2027-01-10,0,5,MEDIO
7594,3844,CR001,16712.2,16712.2,2646.9,278.54,2024-12-09,2029-12-09,0,40,MEDIO
7595,8233,CR012,3331.34,3331.34,640.74,166.57,2024-04-12,2025-04-12,0,0,MEDIO
7596,1751,CR019,463.11,463.11,276.55,23.16,2016-05-04,2017-05-04,0,0,MEDIO
7597,5799,CR024,1997.99,1997.99,1502.11,99.9,2025-12-03,2026-12-03,0,4,ALTO
7598,1114,CR018,1954.57,1954.57,452.21,97.73,2020-08-27,2021-08-27,0,0,MEDIO
7599,7011,CR012,9930.4,9930.4,7232.85,496.52,2024-09-12,2025-09-12,0,0,MEDIO
7600,843,CR022,7717.38,7717.38,3117.39,385.87,2024-11-28,2025-11-28,0,0,MEDIO
7601,5510,CR013,1451.41,1451.41,1230.98,72.57,2023-11-01,2024-11-01,13,0,ALTO
7602,9576,CR021,7995.63,7995.63,2444.92,399.78,2024-07-17,2025-07-17,12,0,MEDIO
7603,1596,CR005,17600.8,16330.54,8645.02,194.41,2021-01-23,2028-01-23,32,17,ALTO
7604,6144,CR013,16491.48,16491.48,5140.07,824.57,2022-01-29,2023-01-29,0,0,BAJO
7605,342,CR017,2631.43,2631.43,782.51,131.57,2025-05-01,2026-05-01,0,0,ALTO
7606,8812,CR019,3276.56,3276.56,774.87,163.83,2026-07-14,2027-07-14,0,11,
7607,1577,CR020,11700.59,11700.59,5560.27,585.03,2024-05-08,2025-05-08,0,0,BAJO
7608,9726,CR002,15574.13,15574.13,10015.03,216.31,2021-03-31,2027-03-31,0,7,MEDIO
7609,9282,CR024,7567.68,7567.68,1086.43,378.38,2026-03-20,2027-03-20,0,7,
7610,2263,CR015,16338.81,16338.81,10181.71,816.94,2021-07-31,2022-07-31,0,0,BAJO
7611,5055,CR006,8767.47,8767.47,926.74,104.37,2020-03-02,2027-03-02,0,7,MEDIO
7612,9518,CR002,6961.54,6961.54,1572.72,96.69,2026-06-26,2032-06-26,0,70,MEDIO
7613,7374,CR007,19880.46,16316.35,7132.38,453.23,2023-11-14,2026-11-14,56,3,ALTO
7614,8803,CR008,6466.08,6466.08,2913.02,89.81,2026-04-14,2032-04-14,0,68,MEDIO
7615,215,CR007,9630.33,9630.33,1786.47,267.51,2026-04-01,2029-04-01,0,32,MEDIO
7616,7258,CR009,3348.83,3348.83,2589.67,55.81,2024-03-16,2029-03-16,0,31,
7617,9052,CR013,1534.83,1534.83,486.93,76.74,2023-04-04,2024-04-04,32,0,ALTO
7618,5904,CR018,1278.81,1278.81,270.36,63.94,2026-01-29,2027-01-29,0,5,MEDIO
7619,1898,CR011,1672.8,1672.8,199.73,83.64,2025-10-28,2026-10-28,0,2,ALTO
7620,5145,CR009,1493.92,1493.92,1163.83,24.9,2025-05-16,2030-05-16,0,45,ALTO
7621,7440,CR018,9278.42,9278.42,7190.52,463.92,2024-01-01,2025-01-01,0,0,BAJO
7622,4485,CR020,1874.88,1784.57,1103.35,89.23,2022-04-12,2023-04-12,0,0,ALTO
7623,1871,CR010,1177.75,1177.75,460.04,58.89,2024-03-20,2025-03-20,0,0,ALTO
7624,583,CR001,18015.16,18015.16,2812.65,300.25,2026-03-04,2031-03-04,0,55,MEDIO
7625,6481,CR013,5997.37,5997.37,3999.5,299.87,2019-07-24,2020-07-24,11,0,MEDIO
7626,3850,CR025,7242.64,7242.64,4722.23,362.13,2019-05-19,2020-05-19,0,0,MEDIO
7627,6973,CR014,5524.04,5524.04,464.92,276.2,2025-07-27,2026-07-27,0,0,MEDIO
7628,3746,CR009,1767.08,1767.08,1151.4,29.45,2024-07-01,2029-07-01,0,35,MEDIO
7629,1676,CR014,4267.04,4267.04,1204.56,213.35,2025-04-18,2026-04-18,0,0,MEDIO
7630,1765,CR017,19721.94,19721.94,11521.54,986.1,2022-09-02,2023-09-02,18,0,MEDIO
7631,6618,CR007,15684.95,15684.95,9628.99,435.69,2024-05-25,2027-05-25,0,9,MEDIO
7632,3290,CR003,3462.17,3462.17,2713.78,72.13,2024-06-10,2028-06-10,0,22,ALTO
7633,5661,CR014,3795.78,3795.78,2151.56,189.79,2025-06-16,2026-06-16,6,0,MEDIO
7634,4744,CR016,969.15,969.15,592.26,48.46,2022-05-10,2023-05-10,0,0,
7635,3714,CR025,15447.12,15447.12,5177.84,772.36,2023-06-24,2024-06-24,0,0,BAJO
7636,9997,CR023,7832.25,7832.25,4599.35,391.61,2025-02-01,2026-02-01,12,0,MEDIO
7637,5589,CR022,7682.0,7507.39,1051.71,375.37,2023-04-18,2024-04-18,0,0,MEDIO
7638,5147,CR023,6088.87,6088.87,1708.44,304.44,2020-11-17,2021-11-17,0,0,MEDIO
7639,4488,CR001,4393.65,4393.65,2290.61,73.23,2025-12-15,2030-12-15,0,52,ALTO
7640,1710,CR024,1128.08,1128.08,540.13,56.4,2021-10-17,2022-10-17,0,0,ALTO
7641,911,CR013,3872.94,3872.94,627.41,193.65,2025-12-19,2026-12-19,0,4,MEDIO
7642,2037,CR003,12590.58,12590.58,1365.4,262.3,2020-08-09,2024-08-09,0,0,MEDIO
7643,2066,CR010,3731.29,3349.34,1541.91,167.47,2023-08-11,2024-08-11,0,0,MEDIO
7644,100,CR003,4832.6,4832.6,415.44,100.68,2023-01-13,2027-01-13,0,5,ALTO
7645,6237,CR009,14102.58,14102.58,11274.98,235.04,2023-01-15,2028-01-15,0,17,MEDIO
7646,8066,CR023,1932.61,1932.61,617.58,96.63,2018-02-07,2019-02-07,0,0,MEDIO
7647,1567,CR009,71769.0,71769.0,19671.33,1196.15,2025-08-01,2030-08-01,0,48,BAJO
7648,1255,CR012,23216.36,23216.36,18081.24,1160.82,2024-06-26,2025-06-26,0,0,BAJO
7649,4426,CR001,3757.25,3757.25,1572.59,62.62,2023-05-03,2028-05-03,0,21,ALTO
7650,1128,CR001,3283.91,3283.91,1746.27,54.73,2026-05-18,2031-05-18,0,57,ALTO
7651,4901,CR012,11524.94,11524.94,7985.21,576.25,2022-10-28,2023-10-28,0,0,BAJO
7652,5885,CR011,1830.54,1830.54,1101.94,91.53,2023-12-31,2024-12-31,13,0,ALTO
7653,7652,CR006,13921.51,13921.51,4556.34,165.73,2017-06-07,2024-06-07,17,0,MEDIO
7654,4215,CR008,18421.93,18421.93,8394.12,255.86,2025-12-07,2031-12-07,0,64,MEDIO
7655,8675,CR005,17863.93,17863.93,1203.99,212.67,2019-03-06,2026-03-06,0,0,MEDIO
7656,9741,CR020,2188.74,2078.54,910.21,103.93,2025-09-29,2026-09-29,39,1,ALTO
7657,53,CR008,598.54,598.54,350.09,8.31,2024-10-12,2030-10-12,0,50,ALTO
7658,2038,CR022,5661.24,5661.24,2416.92,283.06,2024-02-11,2025-02-11,16,0,MEDIO
7659,865,CR001,7660.25,7660.25,6097.67,127.67,2024-11-27,2029-11-27,0,39,MEDIO
7660,7488,CR006,7494.91,7494.91,5781.64,89.23,2022-12-18,2029-12-18,20,40,MEDIO
7661,971,CR009,4240.17,4240.17,354.62,70.67,2024-10-05,2029-10-05,0,38,ALTO
7662,9587,CR002,1671.65,1671.65,260.17,23.22,2024-12-12,2030-12-12,0,52,ALTO
7663,6854,CR025,6946.39,5900.5,3807.91,295.03,2023-06-23,2024-06-23,0,0,MEDIO
7664,5636,CR007,48841.5,48841.5,13622.92,1356.71,2026-05-31,2029-05-31,0,33,BAJO
7665,6049,CR004,7921.08,7921.08,2976.41,330.05,2026-04-01,2028-04-01,0,20,MEDIO
7666,2377,CR014,648.09,648.09,328.94,32.4,2016-12-21,2017-12-21,0,0,ALTO
7667,7511,CR006,12005.78,12005.78,2926.7,142.93,2025-11-18,2032-11-18,0,75,BAJO
7668,3971,CR004,4625.88,4625.88,2340.73,192.75,2023-03-09,2025-03-09,0,0,ALTO
7669,1459,CR023,640.19,640.19,499.41,32.01,2023-08-28,2024-08-28,0,0,ALTO
7670,2563,CR023,12328.47,12328.47,1006.14,616.42,2021-08-16,2022-08-16,0,0,BAJO
7671,2084,CR018,1579.21,1579.21,695.62,78.96,2022-08-03,2023-08-03,0,0,ALTO
7672,3337,CR012,8956.56,8956.56,4457.49,447.83,2025-06-02,2026-06-02,0,0,BAJO
7673,9391,CR010,1418.21,1286.88,682.98,64.34,2022-04-13,2023-04-13,0,0,ALTO
7674,4567,CR016,5254.57,5254.57,1663.21,262.73,2025-05-08,2026-05-08,0,0,MEDIO
7675,6001,CR011,755.34,755.34,419.13,37.77,2024-11-06,2025-11-06,0,0,MEDIO
7676,5458,CR014,1004.62,1004.62,311.73,50.23,2024-07-01,2025-07-01,0,0,MEDIO
7677,7440,CR002,26305.27,26305.27,13693.36,365.35,2021-09-29,2027-09-29,0,13,BAJO
7678,4021,CR008,3398.04,3341.87,693.98,46.41,2026-04-24,2032-04-24,0,68,ALTO
7679,4289,CR006,6105.46,6105.46,3935.39,72.68,2026-01-29,2033-01-29,0,77,BAJO
7680,4728,CR022,1618.37,1618.37,695.67,80.92,2023-01-11,2024-01-11,0,0,MEDIO
7681,3786,CR020,1022.41,1022.41,148.65,51.12,2022-12-04,2023-12-04,0,0,ALTO
7682,2469,CR012,2668.98,2668.98,1166.06,133.45,2022-03-03,2023-03-03,53,0,ALTO
7683,5565,CR006,4840.13,4840.13,3817.63,57.62,2025-05-05,2032-05-05,0,69,ALTO
7684,6223,CR014,9618.91,9618.91,5922.41,480.95,2026-03-17,2027-03-17,84,7,ALTO
7685,9259,CR023,16818.39,16818.39,12981.52,840.92,2022-03-09,2023-03-09,0,0,BAJO
7686,7796,CR025,11850.68,11850.68,6498.29,592.53,2021-08-13,2022-08-13,0,0,BAJO
7687,1259,CR002,17012.32,17012.32,2159.71,236.28,2022-08-23,2028-08-23,0,24,MEDIO
7688,2292,CR007,37463.84,30729.93,19297.52,853.61,2023-05-12,2026-05-12,14,0,MEDIO
7689,3678,CR005,7865.45,7865.45,1937.4,93.64,2026-07-31,2033-07-31,0,83,MEDIO
7690,2074,CR006,2341.78,2341.78,1871.91,27.88,2019-02-21,2026-02-21,0,0,ALTO
7691,2091,CR004,28849.17,28849.17,15419.93,1202.05,2025-12-05,2027-12-05,0,16,BAJO
7692,4370,CR011,3872.45,3872.45,1473.25,193.62,2026-06-14,2027-06-14,0,10,MEDIO
7693,9019,CR017,2524.5,2524.5,362.25,126.23,2026-07-12,2027-07-12,0,11,MEDIO
7694,5783,CR025,1329.35,1329.35,252.11,66.47,2021-06-21,2022-06-21,0,0,MEDIO
7695,2866,CR023,1466.43,1466.43,529.22,73.32,2024-12-03,2025-12-03,0,0,ALTO
7696,666,CR007,1365.14,1365.14,156.88,37.92,2026-02-03,2029-02-03,0,30,MEDIO
7697,5591,CR015,27071.61,27071.61,12483.94,1353.58,2025-07-14,2026-07-14,0,0,
7698,5801,CR010,1351.84,1351.84,510.7,67.59,2026-06-08,2027-06-08,0,10,ALTO
7699,2649,CR021,4285.73,4285.73,1127.73,214.29,2025-03-03,2026-03-03,0,0,MEDIO
7700,9557,CR008,565.44,565.44,244.06,7.85,2023-09-28,2029-09-28,0,37,ALTO
7701,1283,CR020,1531.24,1531.24,730.0,76.56,2026-08-01,2027-08-01,0,12,MEDIO
7702,6423,CR019,1271.44,1271.44,166.78,63.57,2026-02-04,2027-02-04,0,6,ALTO
7703,9331,CR021,509.66,509.66,338.18,25.48,2025-12-24,2026-12-24,0,4,ALTO
7704,7539,CR009,10831.65,10831.65,5920.64,180.53,2020-06-05,2025-06-05,0,0,MEDIO
7705,592,CR005,1800.83,1800.83,1322.9,21.44,2023-12-03,2030-12-03,0,52,MEDIO
7706,8515,CR025,973.97,973.97,470.7,48.7,2026-07-18,2027-07-18,37,11,ALTO
7707,3322,CR006,18193.21,18193.21,9002.99,216.59,2025-06-05,2032-06-05,0,70,BAJO
7708,6584,CR014,2906.98,2906.98,1462.03,145.35,2025-10-06,2026-10-06,18,2,ALTO
7709,8837,CR024,11222.99,11222.99,1125.34,561.15,2020-06-04,2021-06-04,0,0,BAJO
7710,6638,CR012,2658.08,2658.08,637.39,132.9,2020-11-30,2021-11-30,0,0,ALTO
7711,7564,CR007,16805.92,15788.68,1715.11,438.57,2026-07-24,2029-07-24,0,35,MEDIO
7712,5570,CR012,1597.37,1597.37,527.56,79.87,2024-07-20,2025-07-20,52,0,ALTO
7713,2358,CR015,5313.75,5313.75,4486.55,265.69,2026-07-27,2027-07-27,48,11,ALTO
7714,5418,CR018,4298.26,4298.26,2427.08,214.91,2020-09-22,2021-09-22,157,0,CRITICO
7715,4192,CR006,1347.53,1347.53,236.22,16.04,2026-03-08,2033-03-08,0,79,ALTO
7716,1662,CR006,2055.27,2055.27,756.74,24.47,2025-08-07,2032-08-07,0,72,ALTO
7717,81,CR025,1361.77,1361.77,346.44,68.09,2025-12-06,2026-12-06,0,4,ALTO
7718,9409,CR024,6373.16,6373.16,911.98,318.66,2026-08-05,2027-08-05,0,12,MEDIO
7719,4948,CR024,476.51,476.51,148.43,23.83,2026-06-27,2027-06-27,0,10,ALTO
7720,1298,CR023,711.63,711.63,121.8,35.58,2024-12-05,2025-12-05,0,0,ALTO
7721,9854,CR023,4409.24,4409.24,3160.36,220.46,2023-10-03,2024-10-03,0,0,BAJO
7722,2815,CR014,5122.46,5122.46,1098.29,256.12,2025-05-02,2026-05-02,0,0,MEDIO
7723,9420,CR024,1767.39,1767.39,1047.93,88.37,2026-03-03,2027-03-03,0,7,ALTO
7724,215,CR010,3885.45,3885.45,2256.97,194.27,2026-03-03,2027-03-03,0,7,MEDIO
7725,4530,CR005,2153.35,2153.35,1436.06,25.64,2026-03-27,2033-03-27,0,79,MEDIO
7726,6557,CR017,2128.36,2128.36,1404.27,106.42,2020-08-24,2021-08-24,0,0,ALTO
7727,7087,CR017,8993.04,8993.04,4152.05,449.65,2016-11-13,2017-11-13,0,0,MEDIO
7728,2711,CR005,9599.9,8380.64,3249.68,99.77,2018-10-17,2025-10-17,59,0,ALTO
7729,8797,CR002,3224.49,3224.49,2003.66,44.78,2022-05-11,2028-05-11,0,21,
7730,7669,CR019,16471.2,16471.2,12112.54,823.56,2024-12-24,2025-12-24,0,0,BAJO
7731,5213,CR020,2464.45,2464.45,936.24,123.22,2024-08-13,2025-08-13,0,0,MEDIO
7732,2217,CR022,36911.67,36911.67,14966.51,1845.58,2019-04-07,2020-04-07,0,0,BAJO
7733,8707,CR013,3360.02,3360.02,1374.07,168.0,2022-12-25,2023-12-25,0,0,MEDIO
7734,5663,CR018,1083.29,1083.29,454.18,54.16,2022-03-18,2023-03-18,0,0,ALTO
7735,582,CR022,2689.17,2689.17,537.23,134.46,2021-11-20,2022-11-20,0,0,BAJO
7736,3054,CR011,2877.67,2877.67,1104.39,143.88,2026-04-09,2027-04-09,0,8,MEDIO
7737,4120,CR003,1358.8,1105.1,548.28,23.02,2018-04-12,2022-04-12,0,0,ALTO
7738,8244,CR008,14152.82,13340.54,2077.95,185.29,2026-06-10,2032-06-10,0,70,MEDIO
7739,7084,CR007,6303.68,6303.68,4478.04,175.1,2024-08-31,2027-08-31,0,12,MEDIO
7740,481,CR007,39260.93,39260.93,5422.87,1090.58,2022-06-26,2025-06-26,0,0,BAJO
7741,1247,CR012,2552.4,2552.4,1298.0,127.62,2020-11-17,2021-11-17,23,0,ALTO
7742,8129,CR003,1432.2,1432.2,873.88,29.84,2021-12-01,2025-12-01,0,0,MEDIO
7743,4940,CR011,921.91,921.91,655.49,46.1,2025-12-16,2026-12-16,0,4,ALTO
